753.0906,493.4602
746.0133,486.68314
740.8069,478.64322
737.1677,469.54532
734.7871,460.20502
921.38086,355.40625
931.31616,355.40625
941.25146,355.40625
951.18677,355.40625
961.12213,355.40625
971.05743,355.40625
974.4943,364.0652
977.2704,373.6048
980.0464,383.1444
982.8224,392.68402
985.5984,402.22363
988.3744,411.76324
991.1504,421.30286
993.9264,430.84247
996.7024,440.38208
999.47845,449.9217
1002.25446,459.4613
1005.20496,452.23935
1008.179,442.75958
1011.1531,433.27985
1014.1271,423.8001
1017.10114,414.32037
1020.07513,404.84064
1023.0492,395.3609
1026.0232,385.88116
1028.9973,376.4014
1031.9713,366.92166
1034.9453,357.44193
1043.3857,355.40625
1053.321,355.40625
1063.2565,355.40625
1073.1918,355.40625
1083.1271,355.40625
1084.7871,363.6815
1084.7871,373.61682
1084.7871,383.55212
1084.7871,393.48743
1084.7871,403.42273
1084.7871,413.35803
1084.7871,423.29337
1084.7871,433.22867
1084.7871,443.164
1084.7871,453.0993
1084.7871,463.0346
1084.7871,472.9699
1084.7871,482.9052
1084.7871,492.84055
1082.0112,500.0
1072.0759,500.0
1062.1406,500.0
1053.9746,498.2307
1053.9746,488.29538
1053.9746,478.36008
1053.9746,468.42477
1053.9746,458.48944
1053.9746,448.55414
1053.9746,438.61884
1053.9746,428.68353
1053.9746,418.7482
1053.9746,408.8129
1053.9746,398.8776
1053.9746,388.94226
1053.9746,379.00696
1051.877,382.60318
1048.869,392.0722
1045.8611,401.54123
1042.853,411.01025
1039.845,420.47928
1036.837,429.9483
1033.8291,439.41733
1030.821,448.88635
1027.8131,458.35538
1024.805,467.8244
1021.7971,477.29343
1018.7891,486.76245
1015.7811,496.23148
1008.6028,500.0
998.6675,500.0
988.9026,499.7685
985.95,490.28204
982.99744,480.7956
980.04486,471.30914
977.0923,461.8227
974.1398,452.33624
971.1872,442.8498
968.2346,433.36334
965.28204,423.8769
962.32947,414.39044
959.37695,404.904
956.4244,395.41754
953.4718,385.9311
950.5192,376.4446
950.38086,385.46967
950.38086,395.40497
950.38086,405.34027
950.38086,415.2756
950.38086,425.2109
950.38086,435.14624
950.38086,445.08154
950.38086,455.01685
950.38086,464.95215
950.38086,474.88745
950.38086,484.82278
950.38086,494.7581
945.68744,500.0
935.75214,500.0
925.81683,500.0
921.38086,494.50067
921.38086,484.56534
921.38086,474.63004
